;periodo_parlamentario;periodo_anual;legislatura;clean_link;file_name
431;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/565DDB7924A7B2FE052583D7004DBAB9/$FILE/asistencia-y-votación-OFICIAL-4-4-19.pdf;431_pp2016_2021_pa2018_2019_leg2.pdf
432;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6FECA4F7085A2FB8052583D200824C04/$FILE/Votaciones-OFICIALES-03.04.19.pdf;432_pp2016_2021_pa2018_2019_leg2.pdf
433;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A3A1D9951F47CBFD052583CA006F590A/$FILE/Asis-vot-OFICIAL-22-03-19.pdf;433_pp2016_2021_pa2018_2019_leg2.pdf
434;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E5FC1ADA1C4B5D90052583CA006F3CA6/$FILE/Asis-OFICIAL-21-03-19.pdf;434_pp2016_2021_pa2018_2019_leg2.pdf
435;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6BC0950F4D6FBDC6052583C100500111/$FILE/Asis-vot-OFICIALES-14-03-19.pdf;435_pp2016_2021_pa2018_2019_leg2.pdf
436;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A68260165E8AB353052583BB006C355E/$FILE/Asis-vot-OFICIAL-08.03.19.pdf;436_pp2016_2021_pa2018_2019_leg2.pdf
437;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BB601F56E6AE5551052583BB006BDEF8/$FILE/Asis-vot-OFICIAL-07.03.19.pdf;437_pp2016_2021_pa2018_2019_leg2.pdf
438;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EA5FCADAE47935D7052583A00070E537/$FILE/Asis-Vot-OFICIAL-01.02.19-Con-firma.pdf;438_pp2016_2021_pa2018_2019_leg1.pdf
439;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F0BEEA6C397ECC2D052583A0006D17D8/$FILE/Asis-vot-OFICIAL-30.01.19-Final.pdf;439_pp2016_2021_pa2018_2019_leg1.pdf
440;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DEE1D043FE722B2605258394006F0965/$FILE/Asis-vot-OFICIAL-29.01.19.pdf;440_pp2016_2021_pa2018_2019_leg1.pdf
441;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/431B7303AFD405F90525837D005B492E/$FILE/Asistencia-OFICIAL-07-01-19.pdf;441_pp2016_2021_pa2018_2019_leg1.pdf
442;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6DB1E38849D2B87305258368007C4D3F/$FILE/Asist-votac-OFICIAL-17-12-18.pdf;442_pp2016_2021_pa2018_2019_leg1.pdf
443;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D39AA7DBFBDBE46B0525835D00651555/$FILE/Asis-votac-OFICIAL-08-12-18.pdf;443_pp2016_2021_pa2018_2019_leg1.pdf
444;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FC5E7ECC37ECA41D0525835B0079B5C2/$FILE/Asis-y-votac-OFICIAL-05-12-18.pdf;444_pp2016_2021_pa2018_2019_leg1.pdf
445;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/94D7ED0F5BA1A27F052583600075FF7E/$FILE/Asist-y-votac-OFICIAL-30-11-18.pdf;445_pp2016_2021_pa2018_2019_leg1.pdf
446;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/938D3EBC7970A5FE05258359005048D0/$FILE/Asist-OFICIAL-29-11-18.pdf;446_pp2016_2021_pa2018_2019_leg1.pdf
447;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7535064EFC303F8605258359005038EC/$FILE/Asist-OFICIAL--28-11-18.pdf;447_pp2016_2021_pa2018_2019_leg1.pdf
448;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E8515F02209A595C05258351005CD429/$FILE/Asist-y-vot-OFICIAL-22-11-2018.pdf;448_pp2016_2021_pa2018_2019_leg1.pdf
449;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7D00C57A4E65A5F705258351005CB8F8/$FILE/Asis-y-votac-OFICIAL-21-11-2018.pdf;449_pp2016_2021_pa2018_2019_leg1.pdf
450;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2B9392FB2AA54779052583430059B33B/$FILE/Asis-y-vot-OFICIAL-09-11-18.pdf;450_pp2016_2021_pa2018_2019_leg1.pdf
451;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DA6417A37DB49944052583430059A42A/$FILE/Asis-OFICIAL-08-11-18.pdf;451_pp2016_2021_pa2018_2019_leg1.pdf
452;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1C3A1352FDE51DCE0525834300599515/$FILE/Asis-OFICIAL-07-11-18.pdf;452_pp2016_2021_pa2018_2019_leg1.pdf
453;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/336B8ACAFD8310E905258343005984F4/$FILE/Asis-y-vot-OFICIAL-06-11-18.pdf;453_pp2016_2021_pa2018_2019_leg1.pdf
454;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DAE878C50CE26C500525834300595DE9/$FILE/Asis-y-vot-OFICIAL-05-11-18.pdf;454_pp2016_2021_pa2018_2019_leg1.pdf
455;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/693CE2997B386F330525833C0063BDDB/$FILE/Asist-y-vot-OFICIAL-31-10-2018.pdf;455_pp2016_2021_pa2018_2019_leg1.pdf
456;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5303D55BA3F434DF0525836000762A5E/$FILE/Asist-y-Vot-OFICIAL-30-10-2018.pdf;456_pp2016_2021_pa2018_2019_leg1.pdf
457;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F33A1EB58E37C2340525833000541126/$FILE/Asis-y-vot-OFICIAL-18-10-2018.pdf;457_pp2016_2021_pa2018_2019_leg1.pdf
458;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/176FEC01D2D0F1FA052583270078FD75/$FILE/Asistencias-y-votación-OFICIAL-15-10-2018.pdf;458_pp2016_2021_pa2018_2019_leg1.pdf
459;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1B06B6D7EA71EAD80525832400714663/$FILE/Asis-vot-OFICIAL-11-10-18.pdf;459_pp2016_2021_pa2018_2019_leg1.pdf
460;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E8D1EA4714560A8305258321005E94D1/$FILE/Asis-y-vot-OFICIAL-04-10-2018.pdf;460_pp2016_2021_pa2018_2019_leg1.pdf
461;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1E574C094C9E292C0525831D0062700C/$FILE/Asis-y-vot-OFICIAL-03-10-18.pdf;461_pp2016_2021_pa2018_2019_leg1.pdf
462;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2A43F6203105D31A05258316006CA0BB/$FILE/ASIS-VOT-OFICIAL-26-09-18.pdf;462_pp2016_2021_pa2018_2019_leg1.pdf
463;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A3CCF0F06E9D5685052583120053F19F/$FILE/ASIS-Y-VOT-OFICIAL-19-09-18.pdf;463_pp2016_2021_pa2018_2019_leg1.pdf
464;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9ABF5EC2DC9911EC052583120053CEFC/$FILE/ASIS-Y-VOT-OFICIAL-18-09-18.pdf;464_pp2016_2021_pa2018_2019_leg1.pdf
465;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C1C5C9837DCC3C650525830700813568/$FILE/OFICIAL-13-09-18.pdf;465_pp2016_2021_pa2018_2019_leg1.pdf
466;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5E707322FED1F034052583000070D2D1/$FILE/asistencia-6-9-18.pdf;466_pp2016_2021_pa2018_2019_leg1.pdf
467;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/72FF5D79FCD93DB9052583070076A1A3/$FILE/OFICIAL-Asist-y-vot-6-9-18.PDF;467_pp2016_2021_pa2018_2019_leg1.pdf
468;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/886395029E6BD9810525830700770E6C/$FILE/OFICIAL-asistencia-5-9-18.pdf;468_pp2016_2021_pa2018_2019_leg1.pdf
469;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B120BF6102D139720525830700563AB6/$FILE/Asis-y-votac-OFICIALES-23-08-18.pdf;469_pp2016_2021_pa2018_2019_leg1.pdf
470;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/75F936C4A55AD9BD0525830700555E33/$FILE/Asis-y-Vot-OFICIAL-16-08-18.pdf;470_pp2016_2021_pa2018_2019_leg1.pdf
471;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6175FF08DC9CBB58052582EB007E5D85/$FILE/Asist-vot-OFICIAL-13-08-2018.pdf;471_pp2016_2021_pa2018_2019_leg1.pdf
472;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/779AB38F0BE826B8052582DD007F0FBF/$FILE/Asis-y-votac-OFICIAL-31-07-18.pdf;472_pp2016_2021_pa2018_2019_leg1.pdf
473;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2018 - 2019;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4FA5240E53D0B3DE052582EF0054ECCE/$FILE/Asistencia-27-07-18.pdf;473_pp2016_2021_pa2018_2019_leg1.pdf
474;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Extraordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5F1642DC8DCCB7F9052582D6006E6FF7/$FILE/Asis-vot-OFICIAL-23-07-18.pdf;474_pp2016_2021_pa2017_2018_leg2.pdf
475;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BAF56EA8518961F8052582D7004D576C/$FILE/Asis-vot-OFICIAL-26-07-18.pdf;475_pp2016_2021_pa2017_2018_leg2.pdf
476;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E410F19F2F10D832052582B3005781A3/$FILE/Asis-Vot-OFICIALES-19-06-18.pdf;476_pp2016_2021_pa2017_2018_leg2.pdf
477;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0FEEE612926C42A4052582AD007255A6/$FILE/Asis-y-Vot-OFICIALES-14-06-18.pdf;477_pp2016_2021_pa2017_2018_leg2.pdf
478;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/41D2E3DF9011048D052582F700574131/$FILE/Asis-vot-OFICIALES-13-06-2018.pdf;478_pp2016_2021_pa2017_2018_leg2.pdf
479;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6C33788884DF50E0052582A90050C8C2/$FILE/Asis-y-vot-OFICIALES-07-06-18.pdf;479_pp2016_2021_pa2017_2018_leg2.pdf
480;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1B326186D0C8E288052582A9004F47A3/$FILE/Asis-y-vot-OFICIALES-06.06.2018.pdf;480_pp2016_2021_pa2017_2018_leg2.pdf
481;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/AC0CF5D4D1CCB4BC05258298007E3130/$FILE/Asis-Vot-OFICIAL-24-05-18.pdf;481_pp2016_2021_pa2017_2018_leg2.pdf
482;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6E5F876DFE73203305258298007A339B/$FILE/Asist-y-Vot-OFICIALES-22-05-18.pdf;482_pp2016_2021_pa2017_2018_leg2.pdf
483;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0AEBE00BB25CEB67052582980080C4A4/$FILE/Asis-y-Vot-OFICIALES-17-05-2018.pdf;483_pp2016_2021_pa2017_2018_leg2.pdf
484;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/0890E3AC084D35580525828A00769496/$FILE/Asis-y-Vot-OFICIALES-10.05.2018.pdf;484_pp2016_2021_pa2017_2018_leg2.pdf
485;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5BF034FFA1BA5D0B05258283007BFDC3/$FILE/Asis-y-Vot-OFICIAL-03-05-2018.pdf;485_pp2016_2021_pa2017_2018_leg2.pdf
486;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7C9EA794DC4E10E605258282006C01E0/$FILE/Asis-y-Vot-OFICIAL-02-05-2018.pdf;486_pp2016_2021_pa2017_2018_leg2.pdf
487;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C6DE0E1D348ACD9405258275007B4883/$FILE/Asis-y-Vot-OFICIALES-19.04.18.pdf;487_pp2016_2021_pa2017_2018_leg2.pdf
488;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/57C00C897B9EE9AA052582720073E9FD/$FILE/Asis-y-Vot-OFICIAL-10.04.18.pdf;488_pp2016_2021_pa2017_2018_leg2.pdf
489;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E3212559812D90A00525826C0001B573/$FILE/Asis-Vot-OFICIAL-05.04.18.pdf;489_pp2016_2021_pa2017_2018_leg2.pdf
490;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7DA495B987616B3E0525826C00019D54/$FILE/Asis-y-Vot-OFICIAL-03.04.18.pdf;490_pp2016_2021_pa2017_2018_leg2.pdf
491;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8C3EA40B6FAE5E8D0525825C006D9BB6/$FILE/23-03-18-as-vot-OFICIALES.pdf;491_pp2016_2021_pa2017_2018_leg2.pdf
492;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1300F791CE3ECF5E0525825C006D84D1/$FILE/22-03-18-as-OFICIAL.pdf;492_pp2016_2021_pa2017_2018_leg2.pdf
493;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/59BAB5CE51ADE32E0525825C006BF7EC/$FILE/15-03-18-as-vot-OFICIALES.pdf;493_pp2016_2021_pa2017_2018_leg2.pdf
494;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Segunda Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D111B59EB878DCD50525824B00033A5F/$FILE/voto-pleno-8-3-2018.PDF;494_pp2016_2021_pa2017_2018_leg2.pdf
495;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Primera Legislatura Extraordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B77A2D54C02285CD052582D3006C0DFA/$FILE/Asis-Vot-OFICIAL-20-07-18.pdf;495_pp2016_2021_pa2017_2018_leg1.pdf
496;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F3CC86E68B0E1FA6052584CB00753D07/$FILE/11-01-18-AS-VOT-OFICIAL.pdf;496_pp2016_2021_pa2017_2018_leg1.pdf
497;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C2A29793EA37C017052584CB0074FFC2/$FILE/09-01-12-OFICIAL.pdf;497_pp2016_2021_pa2017_2018_leg1.pdf
498;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2AB7130A82A7481D052581FE0015B1CC/$FILE/OFICIAL-21-12-17.pdf;498_pp2016_2021_pa2017_2018_leg1.pdf
499;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/4747B76E5049FF5E052581F700676A3A/$FILE/OFICIAL-15-12-17.pdf;499_pp2016_2021_pa2017_2018_leg1.pdf
500;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/991485C95CB64742052581F6000A56CD/$FILE/OFICIAL-13-12-17.pdf;500_pp2016_2021_pa2017_2018_leg1.pdf
501;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/91AEA29C1596193B0525829500536CA7/$FILE/OFICIAL-As-Vot-7-dic-2017-OFICIAL-Corregido-pag-58.pdf;501_pp2016_2021_pa2017_2018_leg1.pdf
502;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CCBD244154C6CDAE052581E800830676/$FILE/30-NOV-17-PRESUPUESTO-OFICIAL.pdf;502_pp2016_2021_pa2017_2018_leg1.pdf
503;Congreso de la República - Periodo Parlamentario 2016 - 2021;Período Anual de Sesiones 2017 - 2018;Primera Legislatura Ordinaria;https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/AF635FC4FD94395F052581E80006363E/$FILE/29-NOV-17-AS-OFICIAL.pdf;503_pp2016_2021_pa2017_2018_leg1.pdf
